"codigo_contrato","numero_contrato","codigo_cliente","codigo_veiculo","codigo_grupo_contrato","valor_tarifa","codigo_empresa","data_hora_inicio","data_hora_termino","codigo_status","inserido_em","modificado_em"
"102958","2","50112","6141","4502",2990.00,"167",2025-04-24 11:51:00.000 -0400,2025-05-24 11:51:00.000 -0400,"5",2025-04-15 08:42:24.000 -0400,2025-05-15 10:40:41.713 -0400
"111329","3","50112","6141","4502",2990.00,"167",2025-05-24 11:51:00.000 -0400,2025-06-24 11:51:00.000 -0400,"5",2025-05-15 07:40:41.000 -0400,2025-06-16 08:07:45.887 -0400
"119599","4","50112","6141","4502",2990.00,"167",2025-06-24 11:51:00.000 -0400,2025-07-24 11:51:00.000 -0400,"5",2025-06-16 05:07:45.000 -0400,2025-07-15 16:59:38.227 -0400
"129711","5","50112","6141","4502",2990.00,"167",2025-07-24 11:51:00.000 -0400,2025-07-25 08:25:00.000 -0400,"5",2025-07-15 13:59:38.000 -0400,2025-07-26 08:40:37.000 -0400
"140756","3","66768","6141","7785",2890.00,"167",2025-08-09 19:59:00.000 -0400,2025-09-09 19:59:00.000 -0400,"5",2025-08-20 06:49:41.000 -0400,2025-09-10 09:52:19.373 -0400
"153300","4","66768","6141","7785",2890.00,"167",2025-09-09 19:59:00.000 -0400,2025-10-09 19:59:00.000 -0400,"5",2025-09-10 06:52:19.000 -0400,2025-10-10 11:57:07.303 -0400
"166511","5","66768","6141","7785",2890.00,"167",2025-10-09 19:59:00.000 -0400,2025-10-10 10:36:00.000 -0400,"3",2025-10-10 08:57:07.000 -0400,2025-10-10 11:59:15.000 -0400
"181861","146","87884","6141",,125.00,"167",2025-11-13 09:43:00.000 -0400,2025-12-13 09:43:00.000 -0400,"5",2025-11-13 10:48:28.000 -0400,2025-12-16 13:41:14.000 -0400
"212962","153","87884","6141",,125.00,"167",2025-12-13 09:44:00.000 -0400,2025-12-23 09:54:00.000 -0400,"5",2025-12-16 13:39:40.000 -0400,2025-12-23 11:16:28.000 -0400
"236483","154","36315","6141",,180.00,"167",2026-01-22 07:02:00.000 -0400,2026-02-11 12:04:00.000 -0400,"5",2026-01-22 08:04:24.000 -0400,2026-02-13 12:09:09.000 -0400
"265321","160","36454","6141",,2790.00,"167",2026-02-23 05:30:00.000 -0400,2026-02-27 12:16:00.000 -0400,"5",2026-02-21 06:33:12.000 -0400,2026-02-28 06:48:04.000 -0400
"280309","164","36454","6141",,2790.00,"167",2026-03-09 05:00:00.000 -0400,2026-03-27 11:33:00.000 -0400,"5",2026-03-07 08:09:03.000 -0400,2026-03-28 06:40:06.000 -0400
"512024","171","36315","6141",,180.00,"167",2026-04-10 09:24:00.000 -0400,2026-04-29 12:02:00.000 -0400,"5",2026-04-10 10:28:21.000 -0400,2026-04-30 05:40:33.000 -0400
"579160","249","36366","9098","2213",3352.00,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:01:19.000 -0400,2026-06-30 07:01:42.000 -0400
"595598","253","36366","9098","2213",3352.00,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 07:01:41.000 -0400,2026-06-30 07:01:43.000 -0400
"160427","316","36315","9224","2211",2152.00,"167",2025-09-28 19:59:00.000 -0400,2025-10-28 19:59:00.000 -0400,"5",2025-09-29 06:17:49.000 -0400,2025-10-28 10:00:04.820 -0400
"174423","323","36315","9224","2211",2152.00,"167",2025-10-28 19:59:00.000 -0400,2025-11-28 19:59:00.000 -0400,"5",2025-10-28 07:00:04.000 -0400,2025-11-28 11:40:47.453 -0400
"186807","330","36315","9224","2211",2152.00,"167",2025-11-28 19:59:00.000 -0400,2025-12-28 19:59:00.000 -0400,"5",2025-11-28 08:40:47.000 -0400,2025-12-26 08:24:40.213 -0400
"215603","337","36315","9224","2211",2152.00,"167",2025-12-28 19:59:00.000 -0400,2026-01-28 19:59:00.000 -0400,"5",2025-12-26 05:24:40.000 -0400,2026-01-26 09:42:53.937 -0400
"238040","344","36315","9224","2211",2152.00,"167",2026-01-28 19:59:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:42:53.000 -0400,2026-02-27 10:34:27.303 -0400
"267895","351","36315","9224","2211",2152.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-28 19:59:00.000 -0400,"5",2026-02-27 07:34:27.000 -0400,2026-03-28 08:00:04.893 -0400
"316607","358","36315","9224","2211",2152.00,"167",2026-03-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"5",2026-03-28 05:00:04.000 -0400,2026-04-28 08:00:04.673 -0400
"530613","367","36315","9224","2211",2152.00,"167",2026-04-28 19:59:00.000 -0400,2026-05-28 19:59:00.000 -0400,"5",2026-04-28 05:00:04.000 -0400,2026-05-28 08:00:05.840 -0400
"577910","373","36315","9224","2211",2152.00,"167",2026-05-28 19:59:00.000 -0400,2026-06-28 19:59:00.000 -0400,"5",2026-05-28 05:00:05.000 -0400,2026-06-29 11:02:25.893 -0400
"594963","380","36315","9224","2211",2152.00,"167",2026-06-28 19:59:00.000 -0400,2026-07-28 19:59:00.000 -0400,"1",2026-06-29 08:02:25.000 -0400,2026-07-17 05:01:45.670 -0400
"315384","353","36315","27460","2211",1992.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-28 19:59:00.000 -0400,"5",2026-03-26 07:43:42.000 -0400,2026-03-28 08:00:05.687 -0400
"316610","360","36315","27460","2211",1992.00,"167",2026-03-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"5",2026-03-28 05:00:05.000 -0400,2026-04-28 08:00:04.273 -0400
"530612","366","36315","27460","2211",1992.00,"167",2026-04-28 19:59:00.000 -0400,2026-05-28 19:59:00.000 -0400,"5",2026-04-28 05:00:04.000 -0400,2026-05-28 08:00:05.510 -0400
"577909","372","36315","27460","2211",1992.00,"167",2026-05-28 19:59:00.000 -0400,2026-06-28 19:59:00.000 -0400,"5",2026-05-28 05:00:05.000 -0400,2026-06-29 08:02:24.000 -0400
"594962","379","36315","27460","2211",1992.00,"167",2026-06-28 19:59:00.000 -0400,2026-07-28 19:59:00.000 -0400,"1",2026-06-29 08:02:24.000 -0400,2026-06-29 08:02:24.000 -0400
"310654","352","36315","27457","2211",1992.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-28 19:59:00.000 -0400,"5",2026-03-23 07:55:15.000 -0400,2026-03-28 08:00:05.293 -0400
"316608","359","36315","27457","2211",1992.00,"167",2026-03-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"5",2026-03-28 05:00:05.000 -0400,2026-04-28 08:00:03.783 -0400
"530611","365","36315","27457","2211",1992.00,"167",2026-04-28 19:59:00.000 -0400,2026-05-28 19:59:00.000 -0400,"5",2026-04-28 05:00:03.000 -0400,2026-05-28 08:00:06.280 -0400
"577911","374","36315","27457","2211",1992.00,"167",2026-05-28 19:59:00.000 -0400,2026-06-28 19:59:00.000 -0400,"5",2026-05-28 05:00:06.000 -0400,2026-06-29 08:02:27.000 -0400
"594964","381","36315","27457","2211",1992.00,"167",2026-06-28 19:59:00.000 -0400,2026-07-28 19:59:00.000 -0400,"1",2026-06-29 08:02:26.000 -0400,2026-06-29 08:02:27.000 -0400
"605028","182","36315","29403",,310.00,"167",2026-07-13 10:00:00.000 -0400,2026-07-24 10:59:00.000 -0400,"7",2026-07-13 09:42:02.000 -0400,2026-07-13 12:03:11.000 -0400
"75315","245","36315","6758","2211",3832.00,"167",2024-12-30 19:59:00.000 -0400,2025-01-30 19:59:00.000 -0400,"5",2025-01-08 07:56:41.000 -0400,2025-01-29 17:06:06.887 -0400
"79678","252","36315","6758","2211",3832.00,"167",2025-01-30 19:59:00.000 -0400,2025-02-28 19:59:00.000 -0400,"5",2025-01-29 14:06:06.000 -0400,2025-02-28 11:47:24.303 -0400
"87015","259","36315","6758","2211",3832.00,"167",2025-02-28 19:59:00.000 -0400,2025-03-28 19:59:00.000 -0400,"5",2025-02-28 08:47:24.000 -0400,2025-03-29 10:48:08.510 -0400
"97635","267","36315","6758","2211",3832.00,"167",2025-03-28 19:59:00.000 -0400,2025-04-28 19:59:00.000 -0400,"5",2025-03-29 07:48:08.000 -0400,2025-04-30 13:48:37.537 -0400
"105830","275","36315","6758","2211",3832.00,"167",2025-04-28 19:59:00.000 -0400,2025-05-28 19:59:00.000 -0400,"5",2025-04-30 10:48:37.000 -0400,2025-05-29 10:37:34.310 -0400
"114379","283","36315","6758","2211",3832.00,"167",2025-05-28 19:59:00.000 -0400,2025-06-28 19:59:00.000 -0400,"5",2025-05-29 07:37:34.000 -0400,2025-06-27 10:23:52.190 -0400
"122052","290","36315","6758","2211",3832.00,"167",2025-06-28 19:59:00.000 -0400,2025-07-28 19:59:00.000 -0400,"5",2025-06-27 07:23:52.000 -0400,2025-07-28 08:21:58.000 -0400
"133165","297","36315","6758","2211",3832.00,"167",2025-07-28 19:59:00.000 -0400,2025-08-28 19:59:00.000 -0400,"5",2025-07-28 08:21:58.000 -0400,2025-08-27 17:28:03.220 -0400
"148985","304","36315","6758","2211",3832.00,"167",2025-08-28 19:59:00.000 -0400,2025-09-28 19:59:00.000 -0400,"5",2025-08-27 14:28:03.000 -0400,2025-09-29 09:17:47.847 -0400
"160422","311","36315","6758","2211",3832.00,"167",2025-09-28 19:59:00.000 -0400,2025-10-28 19:59:00.000 -0400,"5",2025-09-29 06:17:47.000 -0400,2025-10-28 10:00:02.810 -0400
"174418","318","36315","6758","2211",3832.00,"167",2025-10-28 19:59:00.000 -0400,2025-11-28 19:59:00.000 -0400,"5",2025-10-28 07:00:02.000 -0400,2025-11-28 11:40:45.760 -0400
"186802","325","36315","6758","2211",3832.00,"167",2025-11-28 19:59:00.000 -0400,2025-12-28 19:59:00.000 -0400,"5",2025-11-28 08:40:45.000 -0400,2025-12-26 08:24:38.717 -0400
"215598","332","36315","6758","2211",3832.00,"167",2025-12-28 19:59:00.000 -0400,2026-01-28 19:59:00.000 -0400,"5",2025-12-26 05:24:38.000 -0400,2026-01-26 09:42:50.587 -0400
"238035","339","36315","6758","2211",3832.00,"167",2026-01-28 19:59:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:42:50.000 -0400,2026-02-27 10:34:25.653 -0400
"267890","346","36315","6758","2211",3832.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-28 19:59:00.000 -0400,"5",2026-02-27 07:34:25.000 -0400,2026-03-28 08:00:03.863 -0400
"316604","355","36315","6758","2211",3832.00,"167",2026-03-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"5",2026-03-28 05:00:03.000 -0400,2026-04-28 08:00:02.823 -0400
"185244","7","57195","10381","6872",2290.00,"167",2025-11-30 19:59:00.000 -0400,2025-12-30 19:59:00.000 -0400,"5",2025-11-25 06:47:53.000 -0400,2025-12-24 09:59:37.560 -0400
"215347","8","57195","10381","6872",2290.00,"167",2025-12-30 19:59:00.000 -0400,2026-01-30 19:59:00.000 -0400,"5",2025-12-24 06:59:37.000 -0400,2026-01-24 06:32:03.000 -0400
"96644","262","36315","9176","2211",4232.00,"167",2025-02-28 10:00:00.000 -0400,2025-03-28 10:00:00.000 -0400,"5",2025-03-24 12:17:37.000 -0400,2025-03-29 10:48:08.930 -0400
"237479","9","57195","10381","6872",2290.00,"167",2026-01-30 19:59:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-24 06:32:03.000 -0400,2026-02-25 09:44:06.360 -0400
"266527","10","57195","10381","6872",2290.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-28 19:59:00.000 -0400,"5",2026-02-25 06:44:06.000 -0400,2026-03-28 08:00:11.560 -0400
"316614","11","57195","10381","6872",2290.00,"167",2026-03-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"5",2026-03-28 05:00:11.000 -0400,2026-04-28 08:00:20.747 -0400
"530616","12","57195","10381","6872",2290.00,"167",2026-04-28 19:59:00.000 -0400,2026-04-28 19:59:00.000 -0400,"3",2026-04-28 05:00:20.000 -0400,2026-04-28 10:49:19.387 -0400
"576166","178","132455","10381",,100.00,"167",2026-05-25 12:00:00.000 -0400,2026-05-28 11:25:00.000 -0400,"5",2026-05-25 10:34:11.000 -0400,2026-05-28 12:46:56.000 -0400
"588696","180","36315","10381",,100.00,"167",2026-06-16 05:02:00.000 -0400,2026-06-19 09:07:00.000 -0400,"5",2026-06-16 06:19:02.000 -0400,2026-06-19 12:07:32.000 -0400
"600280","2","135536","10381","24264",2399.00,"167",2026-06-30 13:35:00.000 -0400,2026-07-07 09:45:00.000 -0400,"3",2026-07-03 09:03:12.000 -0400,2026-07-07 11:02:42.000 -0400
"603683","2","136176","10381","24447",2399.00,"167",2026-06-30 14:48:00.000 -0400,2026-07-30 14:48:00.000 -0400,"1",2026-07-09 13:08:02.000 -0400,2026-07-16 05:02:46.170 -0400
"97637","269","36315","9176","2211",4232.00,"167",2025-03-28 10:00:00.000 -0400,2025-04-28 10:00:00.000 -0400,"5",2025-03-29 07:48:08.000 -0400,2025-04-30 13:48:37.960 -0400
"105832","277","36315","9176","2211",4232.00,"167",2025-04-28 10:00:00.000 -0400,2025-05-28 10:00:00.000 -0400,"5",2025-04-30 10:48:37.000 -0400,2025-05-29 10:37:34.713 -0400
"114381","285","36315","9176","2211",4232.00,"167",2025-05-28 10:00:00.000 -0400,2025-06-28 10:00:00.000 -0400,"5",2025-05-29 07:37:34.000 -0400,2025-06-27 07:23:53.000 -0400
"122054","292","36315","9176","2211",4232.00,"167",2025-06-28 10:00:00.000 -0400,2025-07-28 10:00:00.000 -0400,"5",2025-06-27 07:23:53.000 -0400,2025-07-28 11:21:58.840 -0400
"133167","299","36315","9176","2211",4232.00,"167",2025-07-28 10:00:00.000 -0400,2025-08-28 10:00:00.000 -0400,"5",2025-07-28 08:21:58.000 -0400,2025-08-27 17:28:03.810 -0400
"148987","306","36315","9176","2211",4232.00,"167",2025-08-28 10:00:00.000 -0400,2025-09-28 10:00:00.000 -0400,"5",2025-08-27 14:28:03.000 -0400,2025-09-29 09:17:48.473 -0400
"160424","313","36315","9176","2211",4232.00,"167",2025-09-28 10:00:00.000 -0400,2025-10-28 10:00:00.000 -0400,"5",2025-09-29 06:17:48.000 -0400,2025-10-28 10:00:03.507 -0400
"174420","320","36315","9176","2211",4232.00,"167",2025-10-28 10:00:00.000 -0400,2025-11-28 10:00:00.000 -0400,"5",2025-10-28 07:00:03.000 -0400,2025-11-28 11:40:46.590 -0400
"186804","327","36315","9176","2211",4232.00,"167",2025-11-28 10:00:00.000 -0400,2025-12-28 10:00:00.000 -0400,"5",2025-11-28 08:40:46.000 -0400,2025-12-26 08:24:39.273 -0400
"215600","334","36315","9176","2211",4232.00,"167",2025-12-28 10:00:00.000 -0400,2026-01-28 10:00:00.000 -0400,"5",2025-12-26 05:24:39.000 -0400,2026-01-26 06:42:52.000 -0400
"238037","341","36315","9176","2211",4232.00,"167",2026-01-28 10:00:00.000 -0400,2026-02-28 10:00:00.000 -0400,"5",2026-01-26 06:42:51.000 -0400,2026-02-27 10:34:26.387 -0400
"267892","348","36315","9176","2211",4232.00,"167",2026-02-28 10:00:00.000 -0400,2026-03-28 10:00:00.000 -0400,"5",2026-02-27 07:34:26.000 -0400,2026-03-28 08:00:04.543 -0400
"316606","357","36315","9176","2211",4232.00,"167",2026-03-28 10:00:00.000 -0400,2026-04-28 10:00:00.000 -0400,"5",2026-03-28 05:00:04.000 -0400,2026-04-28 08:00:03.380 -0400
"530610","364","36315","9176","2211",4232.00,"167",2026-04-28 10:00:00.000 -0400,2026-05-28 10:00:00.000 -0400,"5",2026-04-28 05:00:03.000 -0400,2026-05-28 08:00:04.937 -0400
"577908","371","36315","9176","2211",4232.00,"167",2026-05-28 10:00:00.000 -0400,2026-06-28 10:00:00.000 -0400,"5",2026-05-28 05:00:04.000 -0400,2026-06-29 08:02:23.000 -0400
"594961","378","36315","9176","2211",4232.00,"167",2026-06-28 10:00:00.000 -0400,2026-07-28 10:00:00.000 -0400,"1",2026-06-29 08:02:22.000 -0400,2026-06-29 08:02:23.000 -0400
"97368","263","36315","9224","2211",2152.00,"167",2025-02-28 19:59:00.000 -0400,2025-03-28 19:59:00.000 -0400,"5",2025-03-28 07:30:53.000 -0400,2025-03-29 10:48:09.143 -0400
"97638","270","36315","9224","2211",2152.00,"167",2025-03-28 19:59:00.000 -0400,2025-04-02 06:24:00.000 -0400,"3",2025-03-29 07:48:09.000 -0400,2025-04-03 08:33:34.470 -0400
"113501","281","36315","9224","2211",2152.00,"167",2025-04-28 19:59:00.000 -0400,2025-05-28 19:59:00.000 -0400,"5",2025-05-24 08:20:11.000 -0400,2025-05-29 10:37:35.367 -0400
"114384","288","36315","9224","2211",2152.00,"167",2025-05-28 19:59:00.000 -0400,2025-06-28 19:59:00.000 -0400,"5",2025-05-29 07:37:35.000 -0400,2025-06-27 10:23:54.213 -0400
"122057","295","36315","9224","2211",2152.00,"167",2025-06-28 19:59:00.000 -0400,2025-07-28 19:59:00.000 -0400,"5",2025-06-27 07:23:54.000 -0400,2025-07-28 08:22:00.000 -0400
"133170","302","36315","9224","2211",2152.00,"167",2025-07-28 19:59:00.000 -0400,2025-08-28 19:59:00.000 -0400,"5",2025-07-28 08:21:59.000 -0400,2025-08-27 17:28:04.823 -0400
"148990","309","36315","9224","2211",2152.00,"167",2025-08-28 19:59:00.000 -0400,2025-09-28 19:59:00.000 -0400,"5",2025-08-27 14:28:04.000 -0400,2025-09-29 09:17:49.433 -0400
"215620","229","36366","10029","2213",2152.00,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:30:42.000 -0400,2026-01-26 09:46:45.890 -0400
"238055","233","36366","10029","2213",2152.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:46:45.000 -0400,2026-02-27 10:56:29.507 -0400
"267918","237","36366","10029","2213",2152.00,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:56:29.000 -0400,2026-03-30 05:00:39.000 -0400
"338534","241","36366","10029","2213",2152.00,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-03-30 05:00:39.000 -0400,2026-04-30 08:01:20.993 -0400
"531906","246","36366","10029","2213",2152.00,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:01:20.000 -0400,2026-05-30 08:01:19.870 -0400
"579161","250","36366","10029","2213",2152.00,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:01:19.000 -0400,2026-06-30 07:01:44.000 -0400
"121154","14","36551","10518","2360",2590.00,"167",2025-06-05 07:37:00.000 -0400,2025-07-05 07:37:00.000 -0400,"5",2025-06-23 12:22:44.000 -0400,2025-07-01 14:00:54.457 -0400
"123752","15","36551","10518","2360",2771.85,"167",2025-07-05 07:37:00.000 -0400,2025-08-05 19:59:00.000 -0400,"5",2025-07-01 11:00:54.000 -0400,2025-08-01 10:02:52.707 -0400
"134763","16","36551","10518","2360",2771.85,"167",2025-08-05 19:59:00.000 -0400,2025-08-07 07:53:00.000 -0400,"5",2025-08-01 07:02:52.000 -0400,2025-08-07 11:20:06.000 -0400
"138662","211","36366","10518","2213",2232.00,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-08-13 12:16:47.000 -0400,2025-08-27 17:42:58.970 -0400
"107603","280","36315","10067","2211",1992.00,"167",2025-04-28 19:59:00.000 -0400,2025-05-28 19:59:00.000 -0400,"5",2025-05-07 08:58:36.000 -0400,2025-05-29 10:37:35.150 -0400
"114383","287","36315","10067","2211",1992.00,"167",2025-05-28 19:59:00.000 -0400,2025-06-28 19:59:00.000 -0400,"5",2025-05-29 07:37:35.000 -0400,2025-06-27 10:23:53.907 -0400
"122056","294","36315","10067","2211",1992.00,"167",2025-06-28 19:59:00.000 -0400,2025-07-28 19:59:00.000 -0400,"5",2025-06-27 07:23:53.000 -0400,2025-07-28 11:21:59.647 -0400
"133169","301","36315","10067","2211",1992.00,"167",2025-07-28 19:59:00.000 -0400,2025-08-28 19:59:00.000 -0400,"5",2025-07-28 08:21:59.000 -0400,2025-08-27 17:28:04.443 -0400
"148989","308","36315","10067","2211",1992.00,"167",2025-08-28 19:59:00.000 -0400,2025-09-28 19:59:00.000 -0400,"5",2025-08-27 14:28:04.000 -0400,2025-09-29 06:17:49.000 -0400
"160426","315","36315","10067","2211",1992.00,"167",2025-09-28 19:59:00.000 -0400,2025-10-28 19:59:00.000 -0400,"5",2025-09-29 06:17:49.000 -0400,2025-10-28 07:00:04.000 -0400
"174422","322","36315","10067","2211",1992.00,"167",2025-10-28 19:59:00.000 -0400,2025-11-28 19:59:00.000 -0400,"5",2025-10-28 07:00:04.000 -0400,2025-11-28 11:40:47.173 -0400
"186806","329","36315","10067","2211",1992.00,"167",2025-11-28 19:59:00.000 -0400,2025-12-28 19:59:00.000 -0400,"5",2025-11-28 08:40:47.000 -0400,2025-12-26 08:24:39.920 -0400
"215602","336","36315","10067","2211",1992.00,"167",2025-12-28 19:59:00.000 -0400,2026-01-28 19:59:00.000 -0400,"5",2025-12-26 05:24:39.000 -0400,2026-01-26 06:42:53.000 -0400
"238039","343","36315","10067","2211",1992.00,"167",2026-01-28 19:59:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:42:53.000 -0400,2026-02-27 07:34:27.000 -0400
"267894","350","36315","10067","2211",1992.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-23 06:26:00.000 -0400,"3",2026-02-27 07:34:26.000 -0400,2026-03-23 10:55:16.010 -0400
"509355","182","36454","10067","7246",2225.60,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-04-06 12:37:38.000 -0400,2026-04-30 08:00:22.897 -0400
"531880","203","36454","10067","7246",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:22.000 -0400,2026-05-30 08:00:26.990 -0400
"579125","210","36454","10067","7246",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:26.000 -0400,2026-06-30 11:12:54.000 -0400
"597288","227","36454","10067","7246",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:12:54.000 -0400,2026-07-17 05:02:31.757 -0400
"114382","286","36315","10065","2211",1992.00,"167",2025-05-28 19:59:00.000 -0400,2025-06-28 19:59:00.000 -0400,"5",2025-05-29 07:37:34.000 -0400,2025-06-27 10:23:53.623 -0400
"122055","293","36315","10065","2211",1992.00,"167",2025-06-28 19:59:00.000 -0400,2025-07-28 19:59:00.000 -0400,"5",2025-06-27 07:23:53.000 -0400,2025-07-28 11:21:59.300 -0400
"133168","300","36315","10065","2211",1992.00,"167",2025-07-28 19:59:00.000 -0400,2025-08-28 19:59:00.000 -0400,"5",2025-07-28 08:21:59.000 -0400,2025-08-27 14:28:04.000 -0400
"148988","307","36315","10065","2211",1992.00,"167",2025-08-28 19:59:00.000 -0400,2025-09-28 19:59:00.000 -0400,"5",2025-08-27 14:28:04.000 -0400,2025-09-29 09:17:48.820 -0400
"160425","314","36315","10065","2211",1992.00,"167",2025-09-28 19:59:00.000 -0400,2025-10-28 19:59:00.000 -0400,"5",2025-09-29 06:17:48.000 -0400,2025-10-28 10:00:03.843 -0400
"174421","321","36315","10065","2211",1992.00,"167",2025-10-28 19:59:00.000 -0400,2025-11-28 19:59:00.000 -0400,"5",2025-10-28 07:00:03.000 -0400,2025-11-28 11:40:46.890 -0400
"186805","328","36315","10065","2211",1992.00,"167",2025-11-28 19:59:00.000 -0400,2025-12-28 19:59:00.000 -0400,"5",2025-11-28 08:40:46.000 -0400,2025-12-26 08:24:39.637 -0400
"215601","335","36315","10065","2211",1992.00,"167",2025-12-28 19:59:00.000 -0400,2026-01-28 19:59:00.000 -0400,"5",2025-12-26 05:24:39.000 -0400,2026-01-26 09:42:52.677 -0400
"238038","342","36315","10065","2211",1992.00,"167",2026-01-28 19:59:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:42:52.000 -0400,2026-02-27 10:34:26.690 -0400
"267893","349","36315","10065","2211",1992.00,"167",2026-02-28 19:59:00.000 -0400,2026-03-26 06:21:00.000 -0400,"3",2026-02-27 07:34:26.000 -0400,2026-03-26 10:43:42.460 -0400
"316468","165","36454","10065","7246",2225.60,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-03-27 13:09:40.000 -0400,2026-03-30 08:01:39.860 -0400
